Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-6.mzML
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	8.71421e+07
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	8.75716e+06
P35613	BASI_HUMAN	BSG	Basigin	1.05198e+08
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	5.96245e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	8.90432e+06
P35659	DEK_HUMAN	DEK	Protein DEK	1.07371e+08
P35749	MYH11_HUMAN	MYH11	Myosin-11	3.84373e+09
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	2.251e+08
P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	1.7198e+07
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	1.31585e+08
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	2.30639e+06
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	3.64358e+07
P36222	CH3L1_HUMAN	CHI3L1	Chitinase-3-like protein 1	1.94708e+07
P36269	GGT5_HUMAN	GGT5	Glutathione hydrolase 5 proenzyme	2.34326e+07
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	3.27654e+07
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	3.9707e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	5.47792e+07
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	5.1751e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	4.89525e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	4.37773e+06
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	1.10307e+08
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	2.92917e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	3.31453e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	1.41034e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	1.1414e+07
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	5.02852e+07
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	7.75614e+07
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	2.89885e+07
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	4.32772e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.21795e+07
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	9.71728e+06
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	2.39626e+08
P37837	TALDO_HUMAN	TALDO1	Transaldolase	5.75712e+07
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	6.28438e+07
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	1.06079e+08
P38571	LICH_HUMAN	LIPA	Lysosomal acid lipase/cholesteryl ester hydrolase	7.3719e+06
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	5.34132e+07
P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	2.11487e+08
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	1.58287e+08
P39019	RS19_HUMAN	RPS19	Small ribosomal subunit protein eS19	9.0941e+07
P39023	RL3_HUMAN	RPL3	Large ribosomal subunit protein uL3	1.39896e+08
P39059	COFA1_HUMAN	COL15A1	Collagen alpha-1(XV) chain	1.9281e+07
P39060	COIA1_HUMAN	COL18A1	Collagen alpha-1(XVIII) chain	5.69111e+07
P39656	OST48_HUMAN	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	1.29724e+08
P39687	AN32A_HUMAN	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	3.41079e+07
P39748	FEN1_HUMAN	FEN1	Flap endonuclease 1	3.90698e+06
P40121	CAPG_HUMAN	CAPG	Macrophage-capping protein	9.10938e+07
P40123	CAP2_HUMAN	CAP2	Adenylyl cyclase-associated protein 2	2.74519e+07
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	9.41681e+07
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	9.8516e+07
P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	1.41362e+07
P40306	PSB10_HUMAN	PSMB10	Proteasome subunit beta type-10	8.63419e+06
P40424	PBX1_HUMAN	PBX1	Pre-B-cell leukemia transcription factor 1	1.91266e+07
P40429	RL13A_HUMAN	RPL13A	Large ribosomal subunit protein uL13	1.19359e+08
P40616	ARL1_HUMAN	ARL1	ADP-ribosylation factor-like protein 1	7.35547e+06
P40763	STAT3_HUMAN	STAT3	Signal transducer and activator of transcription 3	2.34818e+07
P40818	UBP8_HUMAN	USP8	Ubiquitin carboxyl-terminal hydrolase 8	1.37772e+07
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	9.61443e+07
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	1.66526e+08
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	5.19326e+06
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	6.78834e+07
P40967	PMEL_HUMAN	PMEL	Melanocyte protein PMEL	3.30972e+07
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	4.44235e+07
P41208;Q12798	CETN1_HUMAN;CETN2_HUMAN	CETN1;CETN2	Centrin-2	2.47007e+06
P41214	EIF2D_HUMAN	EIF2D	Eukaryotic translation initiation factor 2D	5.29107e+06
P41218	MNDA_HUMAN	MNDA	Myeloid cell nuclear differentiation antigen	2.54066e+07
P41223	BUD31_HUMAN	BUD31	Protein BUD31 homolog	1.78552e+07
P41226	UBA7_HUMAN	UBA7	Ubiquitin-like modifier-activating enzyme 7	1.30357e+07
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	7.84642e+06
P41236;Q6NXS1	IPP2B_HUMAN;IPP2_HUMAN	PPP1R2;PPP1R2B	Protein phosphatase inhibitor 2	1.20407e+07
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	1.18026e+07
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	2.38454e+07
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	3.34136e+07
P42025	ACTY_HUMAN	ACTR1B	Beta-centractin	3.99937e+07
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	1.07505e+07
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	4.80145e+07
P42167	LAP2B_HUMAN	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	1.237e+07
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	3.37244e+07
P42226	STAT6_HUMAN	STAT6	Signal transducer and activator of transcription 6	1.66414e+07
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	7.01694e+06
P42330	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	1.90598e+08
P42331	RHG25_HUMAN	ARHGAP25	Rho GTPase-activating protein 25	4.33554e+06
P42336	PK3CA_HUMAN	PIK3CA	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	3.94221e+06
P42345	MTOR_HUMAN	MTOR	Serine/threonine-protein kinase mTOR	2.02723e+06
P42356	PI4KA_HUMAN	PI4KA	Phosphatidylinositol 4-kinase alpha	8.14503e+06
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	9.38437e+06
P42574	CASP3_HUMAN	CASP3	Caspase-3	1.05508e+07
P42658	DPP6_HUMAN	DPP6	Dipeptidyl aminopeptidase-like protein 6	3.30457e+07
P42677	RS27_HUMAN	RPS27	Small ribosomal subunit protein eS27	5.3337e+07
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	5.76298e+07
P42765	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	5.38551e+07
P42766	RL35_HUMAN	RPL35	Large ribosomal subunit protein uL29	9.53165e+07
P42771	CDN2A_HUMAN	CDKN2A	Cyclin-dependent kinase inhibitor 2A	6.63936e+06
P42773	CDN2C_HUMAN	CDKN2C	Cyclin-dependent kinase 4 inhibitor C	2.61029e+06
P42785	PCP_HUMAN	PRCP	Lysosomal Pro-X carboxypeptidase	2.83673e+07
P42858	HD_HUMAN	HTT	Huntingtin	3.5631e+06
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit beta	5.09611e+07
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	4.03254e+07
P43155	CACP_HUMAN	CRAT	Carnitine O-acetyltransferase	8.36385e+06
P43243	MATR3_HUMAN	MATR3	Matrin-3	3.82245e+07
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	7.90091e+06
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	6.83282e+06
P43353	AL3B1_HUMAN	ALDH3B1	Aldehyde dehydrogenase family 3 member B1	7.11653e+06
P43405	KSYK_HUMAN	SYK	Tyrosine-protein kinase SYK	1.04635e+07
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	8.55297e+07
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	4.61374e+07
P43652	AFAM_HUMAN	AFM	Afamin	8.41327e+06
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	3.73816e+07
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	1.49578e+07
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	1.54079e+08
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	6.49109e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	5.72205e+07
P45983;P53779	MK08_HUMAN;MK10_HUMAN	MAPK10;MAPK8	Mitogen-activated protein kinase 8	1.05093e+07
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	1.23125e+07
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	6.53184e+06
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	5.13842e+06
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	2.02529e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	1.7576e+07
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	1.12889e+08
P46108	CRK_HUMAN	CRK	Adapter molecule crk	5.18525e+07
P46109	CRKL_HUMAN	CRKL	Crk-like protein	3.17293e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	1.70355e+07
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	2.52358e+07
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	8.21197e+06
P46776	RL27A_HUMAN	RPL27A	Large ribosomal subunit protein uL15	2.26176e+08
P46777	RL5_HUMAN	RPL5	Large ribosomal subunit protein uL18	8.74226e+07
P46778	RL21_HUMAN	RPL21	Large ribosomal subunit protein eL21	1.41998e+08
P46779	RL28_HUMAN	RPL28	Large ribosomal subunit protein eL28	4.50101e+07
P46781	RS9_HUMAN	RPS9	Small ribosomal subunit protein uS4	1.90799e+08
P46782	RS5_HUMAN	RPS5	Small ribosomal subunit protein uS7	4.03679e+07
P46783	RS10_HUMAN	RPS10	Small ribosomal subunit protein eS10	1.21704e+08
P46821	MAP1B_HUMAN	MAP1B	Microtubule-associated protein 1B	4.53932e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	1.56276e+08
P46934	NEDD4_HUMAN	NEDD4	E3 ubiquitin-protein ligase NEDD4	1.89125e+06
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	2.53469e+07
P46939	UTRN_HUMAN	UTRN	Utrophin	5.67598e+06
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	1.53367e+08
P46952	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	6.61211e+06
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	6.83275e+07
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	8.3382e+07
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	3.11665e+07
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	6.76721e+06
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	2.00345e+08
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	8.7263e+07
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	2.51038e+07
P47914	RL29_HUMAN	RPL29	Large ribosomal subunit protein eL29	8.52029e+07
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	3.6074e+07
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	8.98181e+07
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	2.61049e+07
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	7.73262e+07
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	4.1992e+06
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	2.35143e+07
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	3.7353e+07
P48449	LSS_HUMAN	LSS	Lanosterol synthase	1.05325e+07
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	1.12988e+07
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	2.54398e+07
P48539	PCP4_HUMAN	PCP4	Calmodulin regulator protein PCP4	3.74e+07
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	2.99772e+06
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	5.42889e+07
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	1.30746e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	6.28775e+07
P48668	K2C6C_HUMAN	KRT6C	Keratin, type II cytoskeletal 6C	6.90127e+06
P48681	NEST_HUMAN	NES	Nestin	6.74719e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	7.34742e+06
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	1.2244e+07
P48730	KC1D_HUMAN	CSNK1D	Casein kinase I isoform delta	904790
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	1.51829e+08
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	1.73921e+07
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	4.57943e+07
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	2.46101e+07
P49023	PAXI_HUMAN	PXN	Paxillin	5.98898e+06
P49137	MAPK2_HUMAN	MAPKAPK2	MAP kinase-activated protein kinase 2	9.36634e+06
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	4.79858e+07
P49207	RL34_HUMAN	RPL34	Large ribosomal subunit protein eL34	9.50077e+07
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	1.17455e+06
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	6.50862e+07
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	1.96495e+07
P49327	FAS_HUMAN	FASN	Fatty acid synthase	4.36383e+07
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.94671e+07
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	4.29662e+06
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	1.48684e+08
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	2.69681e+07
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	1.20859e+07
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	1.09841e+08
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	5.84968e+07
P49427	UB2R1_HUMAN	CDC34	Ubiquitin-conjugating enzyme E2 R1	4.91584e+06
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	2.46398e+07
P49585	PCY1A_HUMAN	PCYT1A	Choline-phosphate cytidylyltransferase A	2.72739e+07
P49588	SYAC_HUMAN	AARS1	Alanine--tRNA ligase, cytoplasmic	4.12846e+07
P49589	SYCC_HUMAN	CARS1	Cysteine--tRNA ligase, cytoplasmic	8.91196e+06
P49591	SYSC_HUMAN	SARS1	Serine--tRNA ligase, cytoplasmic	2.77007e+07
P49593	PPM1F_HUMAN	PPM1F	Protein phosphatase 1F	2.8567e+07
P49720	PSB3_HUMAN	PSMB3	Proteasome subunit beta type-3	2.70511e+07
P49721	PSB2_HUMAN	PSMB2	Proteasome subunit beta type-2	4.16489e+07
P49746	TSP3_HUMAN	THBS3	Thrombospondin-3	5.04618e+06
P49748	ACADV_HUMAN	ACADVL	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	5.40716e+07
P49750	YLPM1_HUMAN	YLPM1	YLP motif-containing protein 1	8.50831e+06
P49754	VPS41_HUMAN	VPS41	Vacuolar protein sorting-associated protein 41 homolog	2.79309e+06
P49755	TMEDA_HUMAN	TMED10	Transmembrane emp24 domain-containing protein 10	7.19253e+07
P49756	RBM25_HUMAN	RBM25	RNA-binding protein 25	2.07734e+07
P49757	NUMB_HUMAN	NUMB	Protein numb homolog	2.9612e+06
P49770	EI2BB_HUMAN	EIF2B2	Translation initiation factor eIF-2B subunit beta	9.51455e+06
P49773	HINT1_HUMAN	HINT1	Adenosine 5'-monophosphoramidase HINT1	8.16964e+07
P49792	RBP2_HUMAN	RANBP2	E3 SUMO-protein ligase RanBP2	9.21188e+06
P49821	NDUV1_HUMAN	NDUFV1	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	5.87509e+07
P49840	GSK3A_HUMAN	GSK3A	Glycogen synthase kinase-3 alpha	1.25665e+07
P49841	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta	1.8401e+07
P49902	5NTC_HUMAN	NT5C2	Cytosolic purine 5'-nucleotidase	7.32787e+06
P49903	SPS1_HUMAN	SEPHS1	Selenide, water dikinase 1	1.43624e+07
P49915	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing]	2.77269e+07
P49916	DNLI3_HUMAN	LIG3	DNA ligase 3	1.06303e+07
P49959	MRE11_HUMAN	MRE11	Double-strand break repair protein MRE11	1.78772e+07
P49961	ENTP1_HUMAN	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	1.5148e+08
P50135	HNMT_HUMAN	HNMT	Histamine N-methyltransferase	1.20605e+07
P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	6.17941e+07
P50213	IDH3A_HUMAN	IDH3A	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	5.35174e+07
P50281	MMP14_HUMAN	MMP14	Matrix metalloproteinase-14	5.14419e+07
P50336	PPOX_HUMAN	PPOX	Protoporphyrinogen oxidase	5.3839e+06
P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta	1.17964e+08
P50402	EMD_HUMAN	EMD	Emerin	5.26773e+07
P50416	CPT1A_HUMAN	CPT1A	Carnitine O-palmitoyltransferase 1, liver isoform	2.14353e+07
P50453	SPB9_HUMAN	SERPINB9	Serpin B9	1.39667e+07
P50454	SERPH_HUMAN	SERPINH1	Serpin H1	8.67961e+08
P50479	PDLI4_HUMAN	PDLIM4	PDZ and LIM domain protein 4	9.30231e+07
P50502	F10A1_HUMAN	ST13	Hsc70-interacting protein	1.0291e+08
P50552	VASP_HUMAN	VASP	Vasodilator-stimulated phosphoprotein	1.20067e+08
P50570	DYN2_HUMAN	DNM2	Dynamin-2	4.11162e+07
P50579	MAP2_HUMAN	METAP2	Methionine aminopeptidase 2	1.69972e+07
P50749	RASF2_HUMAN	RASSF2	Ras association domain-containing protein 2	1.29016e+07
P50750	CDK9_HUMAN	CDK9	Cyclin-dependent kinase 9	3.30018e+06
P50851	LRBA_HUMAN	LRBA	Lipopolysaccharide-responsive and beige-like anchor protein	1.04888e+07
P50895	BCAM_HUMAN	BCAM	Basal cell adhesion molecule	1.61936e+07
P50897	PPT1_HUMAN	PPT1	Palmitoyl-protein thioesterase 1	1.57957e+07
P50914	RL14_HUMAN	RPL14	Large ribosomal subunit protein eL14	1.16572e+08
P50990	TCPQ_HUMAN	CCT8	T-complex protein 1 subunit theta	1.29742e+08
P50991	TCPD_HUMAN	CCT4	T-complex protein 1 subunit delta	3.37078e+08
P50995	ANX11_HUMAN	ANXA11	Annexin A11	6.59216e+07
P51114	FXR1_HUMAN	FXR1	RNA-binding protein FXR1	3.92667e+07
P51116	FXR2_HUMAN	FXR2	RNA-binding protein FXR2	4.15546e+06
P51148	RAB5C_HUMAN	RAB5C	Ras-related protein Rab-5C	7.14879e+07
P51149	RAB7A_HUMAN	RAB7A	Ras-related protein Rab-7a	9.71112e+07
P51151	RAB9A_HUMAN	RAB9A	Ras-related protein Rab-9A	8.75051e+06
P51153	RAB13_HUMAN	RAB13	Ras-related protein Rab-13	3.52541e+07
P51178	PLCD1_HUMAN	PLCD1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	6.20641e+06
P51398	RT29_HUMAN	DAP3	Small ribosomal subunit protein mS29	3.25433e+06
P51452	DUS3_HUMAN	DUSP3	Dual specificity protein phosphatase 3	4.21614e+07
P51531	SMCA2_HUMAN	SMARCA2	Probable global transcription activator SNF2L2	1.07832e+06
P51532	SMCA4_HUMAN	SMARCA4	Transcription activator BRG1	7.95253e+06
P51553	IDH3G_HUMAN	IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	7.39991e+06
P51570	GALK1_HUMAN	GALK1	Galactokinase	1.8114e+07
P51571	SSRD_HUMAN	SSR4	Translocon-associated protein subunit delta	6.12312e+07
P51572	BAP31_HUMAN	BCAP31	B-cell receptor-associated protein 31	9.89355e+06
P51580	TPMT_HUMAN	TPMT	Thiopurine S-methyltransferase	1.01722e+08
P51606	RENBP_HUMAN	RENBP	N-acylglucosamine 2-epimerase	5.80078e+07
P51608	MECP2_HUMAN	MECP2	Methyl-CpG-binding protein 2	1.53447e+07
P51610	HCFC1_HUMAN	HCFC1	Host cell factor 1	1.03177e+07
P51636	CAV2_HUMAN	CAV2	Caveolin-2	5.48741e+06
P51648	AL3A2_HUMAN	ALDH3A2	Aldehyde dehydrogenase family 3 member A2	1.93503e+07
P51659	DHB4_HUMAN	HSD17B4	Peroxisomal multifunctional enzyme type 2	2.09409e+07
P51665	PSMD7_HUMAN	PSMD7	26S proteasome non-ATPase regulatory subunit 7	3.54811e+07
P51668;Q9Y2X8	UB2D1_HUMAN;UB2D4_HUMAN	UBE2D1;UBE2D4	Ubiquitin-conjugating enzyme E2 D1	1.3494e+07
P51688	SPHM_HUMAN	SGSH	N-sulphoglucosamine sulphohydrolase	1.1322e+07
P51692	STA5B_HUMAN	STAT5B	Signal transducer and activator of transcription 5B	1.72022e+07
P51784	UBP11_HUMAN	USP11	Ubiquitin carboxyl-terminal hydrolase 11	2.10244e+06
P51798	CLCN7_HUMAN	CLCN7	H(+)/Cl(-) exchange transporter 7	4.70796e+06
P51809	VAMP7_HUMAN	VAMP7	Vesicle-associated membrane protein 7	1.12753e+07
P51812	KS6A3_HUMAN	RPS6KA3	Ribosomal protein S6 kinase alpha-3	1.57357e+07
P51858	HDGF_HUMAN	HDGF	Hepatoma-derived growth factor	6.5825e+07
P51884	LUM_HUMAN	LUM	Lumican	4.61387e+08
P51888	PRELP_HUMAN	PRELP	Prolargin	1.88308e+08
P51911	CNN1_HUMAN	CNN1	Calponin-1	2.28255e+09
P51965;Q969T4;Q96LR5	UB2E1_HUMAN;UB2E2_HUMAN;UB2E3_HUMAN	UBE2E1;UBE2E2;UBE2E3	Ubiquitin-conjugating enzyme E2 E1	3.17276e+06
P51970	NDUA8_HUMAN	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	9.59733e+06
P51991	ROA3_HUMAN	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3	1.83963e+08
P52209	6PGD_HUMAN	PGD	6-phosphogluconate dehydrogenase, decarboxylating	6.6321e+07
P52272	HNRPM_HUMAN	HNRNPM	Heterogeneous nuclear ribonucleoprotein M	2.14117e+08
P52292	IMA1_HUMAN	KPNA2	Importin subunit alpha-1	5.33521e+06
P52298	NCBP2_HUMAN	NCBP2	Nuclear cap-binding protein subunit 2	5.07848e+06
P52306	GDS1_HUMAN	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	2.92997e+07
P52434	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3	9.05825e+06
P52565	GDIR1_HUMAN	ARHGDIA	Rho GDP-dissociation inhibitor 1	2.84745e+08
P52566	GDIR2_HUMAN	ARHGDIB	Rho GDP-dissociation inhibitor 2	3.62847e+07
P52594	AGFG1_HUMAN	AGFG1	Arf-GAP domain and FG repeat-containing protein 1	7.79079e+06
P52597	HNRPF_HUMAN	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	1.84371e+08
P52630	STAT2_HUMAN	STAT2	Signal transducer and activator of transcription 2	1.4077e+07
P52655	TF2AA_HUMAN	GTF2A1	Transcription initiation factor IIA subunit 1	1.0144e+07
P52701	MSH6_HUMAN	MSH6	DNA mismatch repair protein Msh6	3.6678e+06
P52788	SPSY_HUMAN	SMS	Spermine synthase	2.25785e+08
P52790	HXK3_HUMAN	HK3	Hexokinase-3	8.92388e+06
P52888	THOP1_HUMAN	THOP1	Thimet oligopeptidase	8.23918e+06
P52895	AK1C2_HUMAN	AKR1C2	Aldo-keto reductase family 1 member C2	7.20478e+06
P52907	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1	5.78888e+07
P52943	CRIP2_HUMAN	CRIP2	Cysteine-rich protein 2	2.42845e+07
P52948	NUP98_HUMAN	NUP98	Nuclear pore complex protein Nup98-Nup96	1.92515e+07
P53004	BIEA_HUMAN	BLVRA	Biliverdin reductase A	2.87653e+07
P53007	TXTP_HUMAN	SLC25A1	Tricarboxylate transport protein, mitochondrial	1.24806e+07
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	2.33913e+07
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	1.07994e+07
